question_id,system_declared,system_code,discipline_code,discipline_name,topic_declared,subtopic_declared,learning_objective_declared,keywords,difficulty_declared,integrative_declared,integrated_disciplines_declared,clinical_correlation_declared,has_image,editorial_status,curricular_mapping_status,medical_audit_status
CB-MICR-010,REPRO,REPRO,MICR,Microbiologia,Infeccoes sexualmente transmissiveis,Sifilis,Sifilis: Treponema pallidum; cancro duro indolor e evolucao em estagios se nao tratada.,sifilis | Treponema pallidum | cancro duro | IST | penicilina,intermediaria,True,MICR | SC,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-011,RESP,RESP,MICR,Microbiologia,Bacterias,Streptococcus pneumoniae,Pneumococo: capsula polissacaridica dificulta a fagocitose; a vacina induz anticorpos anticapsulares.,pneumococo | capsula | fagocitose | vacina | opsonizacao,intermediaria,True,MICR | IMUN,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-012,DIG,DIG,MICR,Microbiologia,Intoxicacao alimentar,Toxina pre-formada,"Toxina pre-formada no alimento (ex.: S. aureus) age rapido (poucas horas), sem a bacteria se multiplicar no corpo.",intoxicacao alimentar | toxina pre-formada | Staphylococcus aureus | DTA | incubacao,intermediaria,True,MICR | SC,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-013,NERV,NERV,MICR,Microbiologia,Toxinas bacterianas,Tetano,"Tetano: a toxina bloqueia neuronios inibitorios, causando espasmos musculares; prevenivel por vacina.",tetano | Clostridium tetani | tetanospasmina | espasmo | vacina,intermediaria,True,MICR | FISI,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-014,IMUNO,IMUNO,MICR,Microbiologia,Vírus,Retrovírus e HIV,Retrovírus (HIV): RNA convertido em DNA pela transcriptase reversa e integrado ao genoma da célula (provírus).,retrovirus | HIV | transcriptase reversa | CD4 | provirus,intermediaria,False,,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-015,TEG,TEG,MICR,Microbiologia,Resistência antimicrobiana,Mecanismos de resistência,"Resistência: genes/mutações que inativam o fármaco, alteram o alvo ou o expulsam; selecionada pelo uso de antibióticos.",resistencia antimicrobiana | MRSA | betalactamase | bomba de efluxo | antibiotico,intermediaria,True,MICR | FARM,True,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-016,IMUNO,IMUNO,MICR,Microbiologia,Fungos,Infecções oportunistas (Candida),Infecção oportunista: micróbio normalmente inofensivo que adoece quem tem imunidade comprometida (ex.: Candida).,Candida | infeccao oportunista | imunossupressao | microbiota | candidiase,intermediaria,True,MICR | IMUN,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-017,DIG,DIG,MICR,Microbiologia,Hepatites virais,Vias de transmissão,"Hepatite A: fecal-oral; hepatites B e C: sangue/fluidos (parenteral, sexual, vertical); B e C podem cronificar.",hepatite A | hepatite B | hepatite C | transmissao | vacina,basica,True,MICR | SC,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-018,RESP,RESP,MICR,Microbiologia,Estrutura bacteriana,Gram-positivas versus Gram-negativas,"Gram-positivas: parede espessa de peptidoglicano, retêm o corante (roxas). Gram-negativas: parede fina + membrana externa (rosadas).",coloracao de Gram | peptidoglicano | Gram-positiva | Gram-negativa | parede celular,basica,True,MICR | FARM,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-019,IMUNO,IMUNO,MICR,Microbiologia,Toxinas bacterianas,Endotoxina (LPS) e sepse,Endotoxina (LPS) das Gram-negativas ativa fortemente a imunidade inata e pode causar inflamação sistêmica e choque séptico.,endotoxina | LPS | Gram-negativa | choque septico | citocinas,intermediaria,True,MICR | IMUN,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-021,NERV,NERV,MICR,Microbiologia,Bactérias,Meningococo (meningite),"Meningococo (Neisseria meningitidis, diplococo Gram-negativo): meningite bacteriana grave; notificação compulsória e profilaxia de contatos.",Neisseria meningitidis | meningite | diplococo Gram-negativo | liquor | notificacao compulsoria,avancada,True,MICR | IMUN,True,True,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-022,RENAL,RENAL,MICR,Microbiologia,Bactérias,Escherichia coli e ITU,"ITU: agente mais comum é a Escherichia coli (flora intestinal), que ascende pela uretra à bexiga (cistite).",Escherichia coli | infeccao urinaria | cistite | via ascendente | fimbria,intermediaria,True,MICR | ANAT,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-023,TEG,TEG,MICR,Microbiologia,Bactérias,Staphylococcus aureus (pele),"Staphylococcus aureus: coco Gram-positivo que causa infecções purulentas de pele (abscesso, furúnculo, impetigo).",Staphylococcus aureus | coco Gram-positivo | abscesso | impetigo | pus,intermediaria,True,MICR | PATO,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-024,Imunológico,IMUNO,MICR,Microbiologia,Resistência antimicrobiana,Mecanismos de resistência,Reconhecer a inativação enzimática (beta-lactamases) como mecanismo de resistência antimicrobiana.,resistencia antimicrobiana | beta-lactamase | inativacao enzimatica | plasmideo,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-025,Respiratório,RESP,MICR,Microbiologia,Virologia,Replicação viral,Compreender por que os vírus são parasitas intracelulares obrigatórios.,virus | parasita intracelular obrigatorio | replicacao viral | ribossomo,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-026,Tegumentar,TEG,MICR,Microbiologia,Estrutura bacteriana,Parede celular e coloração de Gram,Relacionar a espessura do peptidoglicano ao resultado da coloração de Gram.,gram-positiva | peptidoglicano | coloracao de gram | parede celular,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-027,Hematopoético,HEMATO,MICR,Microbiologia,Virologia,Vírus de RNA e mutação,Relacionar a alta mutação dos vírus de RNA à falta de revisão da sua polimerase.,virus de RNA | mutacao | RNA polimerase | gripe | variabilidade,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-028,Digestivo,DIG,MICR,Microbiologia,Fatores de virulência,Exotoxinas e endotoxinas,Diferenciar exotoxinas (proteínas secretadas) de endotoxinas (LPS das Gram-negativas).,exotoxina | endotoxina | lipopolissacarideo | virulencia,avancada,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-029,Tegumentar,TEG,MICR,Microbiologia,Micologia,Leveduras e fungos filamentosos,Reconhecer as duas formas morfológicas básicas dos fungos: leveduras e filamentosos.,leveduras | fungos filamentosos | hifas | micelio,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-030,DIG,DIG,MICR,Microbiologia,Fisiologia bacteriana,Aeróbios e anaeróbios,"Classificar as bactérias quanto à necessidade de oxigênio (aeróbias, anaeróbias, facultativas).",aerobia | anaerobia | facultativa | oxigenio,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-031,IMUNO,IMUNO,MICR,Microbiologia,Prevenção,Tipos de vacina,Comparar vacinas de vivo atenuado e inativadas quanto a resposta imune e segurança.,vacina atenuada | vacina inativada | imunizacao | imunodeprimido,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-032,RESP,RESP,MICR,Microbiologia,Resistência antimicrobiana,Uso indevido de antibióticos,Explicar a resistência bacteriana pela pressão seletiva do uso de antibióticos.,resistencia antimicrobiana | pressao seletiva | antibiotico | selecao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-033,RESP,RESP,MICR,Microbiologia,Virologia,Estrutura e replicação viral,Compreender por que os vírus são parasitas intracelulares obrigatórios.,virus | parasita intracelular obrigatorio | replicacao viral | celula hospedeira,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-034,TEG,TEG,MICR,Microbiologia,Estrutura bacteriana,Gram-positivas x Gram-negativas,Distinguir Gram-positivas e Gram-negativas pela parede (peptidoglicano e membrana externa).,gram-positiva | gram-negativa | peptidoglicano | membrana externa,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-035,LOCO,LOCO,MICR,Microbiologia,Fisiologia bacteriana,Biofilme,Compreender o biofilme e por que favorece infecções persistentes (proteção contra antibióticos e imunidade).,biofilme | matriz | cateter | resistencia,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-036,TEG,TEG,MICR,Microbiologia,Micologia,Micoses superficiais x profundas,Classificar as micoses por profundidade (superficiais a profundas/sistêmicas) e relacioná-las à imunidade.,micose | dermatofitose | micose sistemica | imunocomprometido,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-037,RESP,RESP,MICR,Microbiologia,Virologia,Vírus DNA x RNA,Classificar vírus por material genético (DNA/RNA) e entender o impacto das mutações dos vírus de RNA.,virus DNA | virus RNA | mutacao viral | classificacao viral,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-038,REPRO,REPRO,MICR,Microbiologia,Bacteriologia,Gram-positivas x Gram-negativas,Diferenciar Gram-positivas (peptidoglicano espesso) de Gram-negativas (fino + membrana externa).,gram-positiva | gram-negativa | peptidoglicano | membrana externa,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-039,RESP,RESP,MICR,Microbiologia,Resistência antimicrobiana,Uso inadequado de antibióticos,Compreender a resistência como seleção de bactérias já resistentes sob pressão do antibiótico.,resistencia antimicrobiana | pressao seletiva | selecao natural | antibioticos,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-040,HEMATO,HEMATO,MICR,Microbiologia,Virologia,HIV e células-alvo,Reconhecer o linfócito T CD4+ como alvo do HIV e a imunodeficiência resultante.,HIV | linfocito T CD4 | imunodeficiencia | infeccoes oportunistas,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-041,REPRO,REPRO,MICR,Microbiologia,Bacteriologia,Coloração de Gram (parede celular),Relacionar a coloração de Gram à estrutura da parede celular (peptidoglicano e membrana externa).,coloracao de gram | parede celular | peptidoglicano | gram-negativa,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-042,HEMATO,HEMATO,MICR,Microbiologia,Virologia,Estrutura viral (vírus x célula),Compreender a estrutura simples do vírus e sua dependência obrigatória da célula hospedeira.,virus | capsideo | parasita intracelular | material genetico,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-043,TEG,TEG,MICR,Microbiologia,Estrutura bacteriana,Esporos e anaeróbios (Clostridium),Entender o esporo como forma de resistência/dormência e a relação dos clostrídios com feridas anaeróbias.,esporo | clostridium | anaerobio | resistencia,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-044,RESP,RESP,MICR,Microbiologia,Diagnóstico microbiológico,Bacilo álcool-ácido resistente (BAAR),Associar a parede lipídica das micobactérias à álcool-ácido resistência e à coloração de Ziehl-Neelsen.,BAAR | ziehl-neelsen | micobacteria | tuberculose,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-045,TEG,TEG,MICR,Microbiologia,Virologia,Latência viral (herpes),Compreender a latência viral do herpes nos gânglios nervosos e o mecanismo das recorrências.,latencia viral | herpes | ganglio nervoso | reativacao,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-046,REPRO,REPRO,MICR,Microbiologia,Bactérias atípicas,Chlamydia trachomatis,Reconhecer a Chlamydia como bactéria intracelular obrigatória e as implicações para diagnóstico e tratamento.,chlamydia | intracelular obrigatoria | IST | azitromicina,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-047,RESP,RESP,MICR,Microbiologia,Resistência antimicrobiana,Mecanismos de resistência,Compreender os mecanismos de resistência bacteriana e o papel da seleção pelo uso inadequado.,resistencia antimicrobiana | betalactamase | efluxo | selecao,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-048,IMUNO,IMUNO,MICR,Microbiologia,Virologia,HIV e retrovírus,Compreender o HIV como retrovírus que destrói linfócitos CD4+ e a lógica dos antirretrovirais.,HIV | retrovirus | linfocitos CD4 | transcriptase reversa,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-049,RENAL,RENAL,MICR,Microbiologia,Infecções bacterianas,Infecção do trato urinário,Reconhecer a E. coli como agente mais comum da ITU e a base anatômica da predisposição feminina.,infeccao urinaria | escherichia coli | cistite | uretra,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-050,REPRO,REPRO,MICR,Microbiologia,Infecções sexualmente transmissíveis,Sífilis,"Reconhecer o Treponema pallidum, os estágios da sífilis e a transmissão congênita.",sifilis | treponema pallidum | IST | sifilis congenita,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-051,IMUNO,IMUNO,MICR,Microbiologia,Micobactérias,Tuberculose,"Compreender a tuberculose e a interação com a imunidade (granuloma, latência, reativação).",tuberculose | mycobacterium tuberculosis | granuloma | latencia,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-052,REPRO,REPRO,MICR,Microbiologia,Virologia,HPV e câncer de colo,Compreender o HPV como vírus sexualmente transmissível e sua relação com o câncer de colo.,HPV | papilomavirus | cancer de colo | displasia,avancada,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-053,IMUNO,IMUNO,MICR,Microbiologia,Virologia,Estrutura dos vírus,Compreender a estrutura básica do vírus e sua dependência da célula hospedeira.,virus | capsideo | material genetico | parasita intracelular,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-054,TEG,TEG,MICR,Microbiologia,Infecções bacterianas,Impetigo,Reconhecer os agentes bacterianos do impetigo e o seu tratamento.,impetigo | staphylococcus aureus | infeccao de pele | gram-positivas,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-055,IMUNO,IMUNO,MICR,Microbiologia,Imunização,Como funcionam as vacinas,Compreender como as vacinas geram imunidade ativa (anticorpos e memória) sem causar a doença.,vacinas | imunidade ativa | memoria imunologica | anticorpos,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-056,REPRO,REPRO,MICR,Microbiologia,Infecções sexualmente transmissíveis,Gonorreia e clamídia,Reconhecer a gonorreia e a clamídia como ISTs bacterianas e suas complicações.,gonorreia | clamidia | IST | doenca inflamatoria pelvica,intermediaria,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-057,RESP,RESP,MICR,Microbiologia,Infecções respiratórias,Pneumonia,"Reconhecer a pneumonia como infecção dos alvéolos, seus agentes e manifestações.",pneumonia | pneumococo | alveolos | infeccao respiratoria,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-058,IMUNO,IMUNO,MICR,Microbiologia,Virologia,HIV e imunidade,Compreender como o HIV destrói os linfócitos T CD4+ e leva à imunodeficiência (AIDS).,HIV | linfocitos T CD4 | AIDS | antirretrovirais,intermediaria,True,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-059,RENAL,RENAL,MICR,Microbiologia,Infecções urinárias,Cistite e E. coli,Reconhecer a E. coli como agente mais comum das ITUs e o mecanismo de ascensão.,infeccao urinaria | cistite | escherichia coli | antibioticos,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-060,TEG,TEG,MICR,Microbiologia,Infecções fúngicas,Micoses cutâneas,Reconhecer as micoses cutâneas como infecções fúngicas (dermatófitos) e seu tratamento.,micoses | dermatofitos | queratina | antifungicos,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-061,REPRO,REPRO,MICR,Microbiologia,Infecções sexualmente transmissíveis,Visão geral,"Reconhecer a diversidade de agentes das ISTs, o caráter muitas vezes silencioso e a prevenção.",ISTs | preservativo | assintomatica | prevencao,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-062,RENAL,RENAL,MICR,Microbiologia,Infecções urinárias,Pielonefrite,Diferenciar a pielonefrite (infecção do rim) da cistite e reconhecer sua maior gravidade.,pielonefrite | rim | cistite | escherichia coli,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-063,RESP,RESP,MICR,Microbiologia,Bactérias,Tuberculose,"Reconhecer o agente, a transmissão e o quadro da tuberculose.",tuberculose | Mycobacterium tuberculosis | transmissao aerea | bacilo de Koch,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-064,TEG,TEG,MICR,Microbiologia,Bactérias,Infecções de pele,Reconhecer os agentes das infecções de pele e o papel da barreira cutânea.,infeccoes de pele | Staphylococcus aureus | Streptococcus pyogenes | barreira cutanea,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-065,RENAL,RENAL,MICR,Microbiologia,Bactérias,Infecção urinária,Reconhecer o agente e o mecanismo da infecção urinária.,infeccao urinaria | Escherichia coli | cistite | pielonefrite,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-066,NERV,NERV,MICR,Microbiologia,Bactérias,Meningite,"Reconhecer a meningite, sua gravidade (forma bacteriana) e a prevenção por vacina.",meningite | meninges | rigidez de nuca | vacinacao,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-067,RESP,RESP,MICR,Microbiologia,Vírus,Vírus respiratórios,Compreender como os vírus respiratórios agem e causam os sintomas.,virus respiratorios | influenza | gotriculas | gripe,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-MICR-068,REPRO,REPRO,MICR,Microbiologia,Bactérias,Infecções sexualmente transmissíveis,Compreender a transmissão e a importância de tratar sífilis e gonorreia.,ISTs | sifilis | gonorreia | transmissao sexual,basica,False,,NAO_DECLARADA,False,NAO_DECLARADO,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
CB-PARA-001,DIG,DIG,PARA,Parasitologia,Ciclo biológico,Esquistossomose,"Esquistossomose: ovo nas fezes → água → caramujo → cercária penetra a pele. Controle: saneamento, caramujo e evitar contato com água.",esquistossomose | cercária | caramujo | hospedeiro intermediário | saneamento,intermediaria,True,PARA | SC,True,False,draft,PENDENTE_VALIDACAO_SEMANTICA,LEGADO_NAO_AUDITADO
